wo_num,item_name,ord_qty,release_sim,due_sim,start_sim,finish_sim,lead_time,tardy,tardiness
WO-01988,ITEM-01672,12,184.0,240.0,184.0,203.5005208333333,19.500520833333297,False,0.0
WO-04703,ITEM-02660,10,196.0,252.0,196.0,203.5738125,7.5738125000000025,False,0.0
WO-05174,ITEM-03196,40,191.0,226.0,191.0,203.61829861111107,12.618298611111072,False,0.0
WO-04671,ITEM-02405,4,196.0,252.0,196.0,203.68020833333333,7.680208333333326,False,0.0
WO-01883,ITEM-01685,60,187.0,278.0,187.0,203.74079861111113,16.74079861111113,False,0.0
WO-01322,ITEM-00923,30,184.0,226.0,184.0,203.81849305555556,19.818493055555564,False,0.0
WO-02458,ITEM-02126,27,191.0,219.0,191.0,203.84722222222217,12.847222222222172,False,0.0
WO-01612,ITEM-00578,30,184.0,226.0,184.0,203.99436111111112,19.994361111111118,False,0.0
WO-00770,ITEM-00025,30,176.0,239.0,176.0,204.16597222222214,28.165972222222138,False,0.0
WO-01800,ITEM-01626,20,190.0,239.0,190.0,204.19255555555557,14.192555555555572,False,0.0
WO-01227,ITEM-00019,1,189.0,223.0,189.0,204.37681713194442,15.37681713194442,False,0.0
WO-02119,ITEM-01403,4,180.0,257.0,180.0,204.53198611111114,24.531986111111138,False,0.0
WO-01399,ITEM-00019,1,188.0,230.0,188.0,204.6923541666667,16.69235416666669,False,0.0
WO-00548,ITEM-00617,16,187.0,278.0,187.0,204.89720833333334,17.89720833333334,False,0.0
WO-01384,ITEM-01303,28,180.0,236.0,180.0,204.92491666666675,24.924916666666746,False,0.0
WO-02696,ITEM-00492,1,160.0,223.0,160.0,204.93081250000031,44.930812500000314,False,0.0
WO-03222,ITEM-01709,10,188.0,230.0,188.0,204.97534722222215,16.975347222222155,False,0.0
WO-06992,ITEM-00492,1,162.0,225.0,162.0,204.9845138888889,42.9845138888889,False,0.0
WO-02719,ITEM-00793,20,190.0,239.0,190.0,205.0026041666666,15.0026041666666,False,0.0
WO-02633,ITEM-00492,1,162.0,225.0,162.0,205.05434027777775,43.054340277777754,False,0.0
WO-03282,ITEM-02487,10,197.0,218.0,197.0,205.0626736111111,8.062673611111109,False,0.0
WO-04639,ITEM-02487,47,197.0,218.0,197.0,205.0626736111111,8.062673611111109,False,0.0
WO-03658,ITEM-01023,12,184.0,233.0,184.0,205.08402777777778,21.084027777777777,False,0.0
WO-00172,ITEM-00041,50,183.0,225.0,183.0,205.10416666666666,22.104166666666657,False,0.0
WO-03511,ITEM-00819,7,190.0,218.0,190.0,205.10434027777774,15.104340277777737,False,0.0
WO-03656,ITEM-00511,12,187.0,236.0,187.0,205.10468749999995,18.104687499999955,False,0.0
WO-03650,ITEM-00733,24,187.0,236.0,187.0,205.1157986111111,18.115798611111103,False,0.0
WO-03081,ITEM-00724,5,190.0,239.0,190.0,205.12039583333365,15.120395833333646,False,0.0
WO-03676,ITEM-01485,15,191.0,212.0,191.0,205.13541666666666,14.135416666666657,False,0.0
WO-02268,ITEM-00488,10,183.0,239.0,183.0,205.13634027777778,22.136340277777776,False,0.0
WO-00632,ITEM-00690,6,184.0,268.0,184.0,205.13634027777778,21.136340277777776,False,0.0
WO-02771,ITEM-01009,5,176.0,239.0,176.0,205.14357638888885,29.143576388888846,False,0.0
WO-03934,ITEM-02511,7,190.0,239.0,190.0,205.16465277777777,15.164652777777775,False,0.0
WO-02318,ITEM-01575,11,190.0,239.0,190.0,205.17923611111112,15.179236111111123,False,0.0
WO-03935,ITEM-01088,5,190.0,239.0,190.0,205.1917361111111,15.191736111111112,False,0.0
WO-03936,ITEM-02360,5,190.0,239.0,190.0,205.19868055555557,15.198680555555569,False,0.0
WO-01292,ITEM-00306,14,184.0,261.0,184.0,205.21604722222222,21.216047222222215,False,0.0
WO-02460,ITEM-01844,8,190.0,239.0,190.0,205.22020833333335,15.220208333333346,False,0.0
WO-06127,ITEM-00770,30,174.0,237.0,174.0,205.23119166666666,31.23119166666666,False,0.0
WO-03315,ITEM-01581,60,187.0,278.0,187.0,205.26484027777812,18.26484027777812,False,0.0
WO-00763,ITEM-00801,9,189.0,231.0,189.0,205.28320138888893,16.283201388888926,False,0.0
WO-06750,ITEM-01581,60,187.0,278.0,187.0,205.2849583333334,18.284958333333407,False,0.0
WO-00764,ITEM-00801,10,189.0,231.0,189.0,205.30759722222223,16.307597222222228,False,0.0
WO-03023,ITEM-02040,30,191.0,240.0,191.0,205.31125,14.311250000000001,False,0.0
WO-03617,ITEM-00795,50,195.0,237.0,195.0,205.3141805555556,10.314180555555595,False,0.0
WO-01924,ITEM-00332,20,176.0,232.0,176.0,205.33350694444442,29.333506944444423,False,0.0
WO-02662,ITEM-00332,20,176.0,232.0,176.0,205.33350694444442,29.333506944444423,False,0.0
WO-02729,ITEM-00326,60,187.0,278.0,187.0,205.38349305555556,18.38349305555556,False,0.0
WO-04537,ITEM-00382,1,162.0,225.0,162.0,205.4027777777778,43.4027777777778,False,0.0
WO-05998,ITEM-03172,12,180.0,243.0,180.0,205.44791666666666,25.447916666666657,False,0.0
WO-03018,ITEM-00170,36,187.0,278.0,187.0,205.4917125,18.491712500000006,False,0.0
WO-02565,ITEM-02178,10,176.0,239.0,176.0,205.55335416666668,29.55335416666668,False,0.0
WO-02539,ITEM-00496,25,167.0,209.0,167.0,205.5939236111111,38.59392361111111,False,0.0
WO-05319,ITEM-02969,12,180.0,243.0,180.0,205.65225694444445,25.652256944444446,False,0.0
WO-03758,ITEM-01917,25,197.0,232.0,197.0,205.83125000000004,8.83125000000004,False,0.0
WO-03498,ITEM-02556,72,194.0,236.0,194.0,205.86786805555562,11.867868055555618,False,0.0
WO-05266,ITEM-02680,5,194.0,236.0,194.0,205.9354625000001,11.935462500000114,False,0.0
WO-04415,ITEM-01679,80,196.0,252.0,196.0,205.96996527777776,9.96996527777776,False,0.0
WO-02770,ITEM-01009,5,183.0,246.0,183.0,206.50922222222223,23.509222222222235,False,0.0
WO-03441,ITEM-00878,5,161.0,245.0,161.0,207.1564236111111,46.15642361111111,False,0.0
WO-02775,ITEM-00091,10,162.0,232.0,162.0,207.2300347222222,45.2300347222222,False,0.0
WO-03327,ITEM-00414,5,145.0,273.0,145.0,207.28566527777778,62.28566527777778,False,0.0
WO-05646,ITEM-03344,13,203.0,245.0,203.0,207.31120833333338,4.311208333333383,False,0.0
WO-03721,ITEM-01740,30,190.0,239.0,190.0,207.35493055555554,17.35493055555554,False,0.0
WO-03722,ITEM-02023,30,190.0,239.0,190.0,207.35493055555554,17.35493055555554,False,0.0
WO-03723,ITEM-01334,30,190.0,239.0,190.0,207.35493055555554,17.35493055555554,False,0.0
WO-05958,ITEM-00396,16,176.0,225.0,176.0,207.3565972222222,31.356597222222206,False,0.0
WO-01919,ITEM-01407,32,201.0,229.0,201.0,207.67482638888887,6.674826388888874,False,0.0
WO-05825,ITEM-02000,12,197.0,239.0,197.0,207.7310486111111,10.731048611111106,False,0.0
WO-04492,ITEM-01402,48,194.0,250.0,194.0,208.0,14.0,False,0.0
WO-03226,ITEM-00260,16,183.0,232.0,183.0,208.0,25.0,False,0.0
WO-04583,ITEM-01645,21,201.0,257.0,201.0,208.0,7.0,False,0.0
WO-05408,ITEM-02559,10,201.0,257.0,201.0,208.0,7.0,False,0.0
WO-04421,ITEM-01909,4,201.0,257.0,201.0,208.0,7.0,False,0.0
WO-03777,ITEM-02639,10,196.0,231.0,196.0,210.0,14.0,False,0.0
WO-06586,ITEM-02465,10,190.0,232.0,190.0,210.0,20.0,False,0.0
WO-02546,ITEM-00039,1,169.0,232.0,169.0,210.0,41.0,False,0.0
WO-02549,ITEM-00039,1,169.0,232.0,169.0,210.0,41.0,False,0.0
WO-02554,ITEM-00039,1,169.0,232.0,169.0,210.0,41.0,False,0.0
WO-02721,ITEM-00834,30,180.0,236.0,180.0,210.0,30.0,False,0.0
WO-03600,ITEM-00941,25,195.0,237.0,195.0,210.0,15.0,False,0.0
WO-05368,ITEM-00130,12,191.0,240.0,191.0,210.0,19.0,False,0.0
WO-03781,ITEM-02641,1,184.0,240.0,184.0,210.0,26.0,False,0.0
WO-01747,ITEM-00176,8,176.0,260.0,176.0,210.0,34.0,False,0.0
WO-02622,ITEM-02124,30,190.0,246.0,190.0,210.0,20.0,False,0.0
WO-03945,ITEM-02707,50,205.0,212.0,205.0,210.0,5.0,False,0.0
WO-01323,ITEM-00923,30,189.0,231.0,189.0,210.03125,21.03125,False,0.0
WO-01611,ITEM-00578,30,189.0,231.0,189.0,210.03125,21.03125,False,0.0
WO-03948,ITEM-00507,15,194.0,250.0,194.0,210.03125,16.03125,False,0.0
WO-02891,ITEM-00507,5,195.0,251.0,195.0,210.03125,15.03125,False,0.0
WO-06864,ITEM-01402,42,196.0,252.0,196.0,210.03125,14.03125,False,0.0
WO-02901,ITEM-00603,16,176.0,260.0,176.0,210.03125,34.03125,False,0.0
WO-07022,ITEM-01227,25,195.0,237.0,195.0,210.0314236111111,15.031423611111109,False,0.0
WO-06666,ITEM-01543,10,175.0,273.0,175.0,210.03159722222222,35.03159722222222,False,0.0
WO-00146,ITEM-00176,4,181.0,265.0,181.0,210.03697916666667,29.03697916666667,False,0.0
WO-03762,ITEM-02635,10,190.0,246.0,190.0,210.06614583333334,20.066145833333337,False,0.0
WO-01162,ITEM-01033,10,188.0,286.0,188.0,210.08350694444445,22.08350694444445,False,0.0
WO-02499,ITEM-00039,1,169.0,232.0,169.0,210.09375,41.09375,False,0.0
WO-02624,ITEM-00039,1,169.0,232.0,169.0,210.09375,41.09375,False,0.0
WO-02550,ITEM-00039,1,169.0,232.0,169.0,210.09375,41.09375,False,0.0
WO-03031,ITEM-00867,7,197.0,225.0,197.0,210.10416666666666,13.104166666666657,False,0.0
WO-03033,ITEM-00554,7,197.0,225.0,197.0,210.10416666666666,13.104166666666657,False,0.0
WO-01282,ITEM-01234,5,201.0,215.0,201.0,210.12187500000002,9.121875000000017,False,0.0
WO-02779,ITEM-02250,25,195.0,237.0,195.0,210.13663194444445,15.136631944444446,False,0.0
WO-01362,ITEM-00965,3,160.0,293.0,160.0,210.14600694444445,50.14600694444445,False,0.0
WO-02638,ITEM-00879,160,196.0,238.0,196.0,210.1565972222222,14.156597222222189,False,0.0
WO-02649,ITEM-01298,25,196.0,245.0,196.0,210.1565972222222,14.156597222222189,False,0.0
WO-03455,ITEM-00994,26,176.0,253.0,176.0,210.1567708333333,34.1567708333333,False,0.0
WO-06221,ITEM-01093,8,194.0,236.0,194.0,210.15746527777776,16.15746527777776,False,0.0
WO-03835,ITEM-01686,10,183.0,246.0,183.0,210.17465277777777,27.174652777777766,False,0.0
WO-03941,ITEM-00588,5,184.0,240.0,184.0,210.1784722222222,26.17847222222221,False,0.0
WO-01224,ITEM-00842,10,195.0,279.0,195.0,210.19010416666663,15.190104166666629,False,0.0
WO-01928,ITEM-00669,5,191.0,275.0,191.0,210.21465277777767,19.214652777777673,False,0.0
WO-03710,ITEM-00302,12,154.0,218.0,154.0,210.2197569444444,56.21975694444441,False,0.0
WO-02128,ITEM-00121,1,183.0,239.0,183.0,210.25034722222222,27.250347222222217,False,0.0
WO-02621,ITEM-02198,17,188.0,251.0,188.0,210.4064236111111,22.40642361111111,False,0.0
WO-04810,ITEM-03074,11,205.0,247.0,205.0,210.4177083333333,5.417708333333309,False,0.0
WO-02098,ITEM-01265,13,198.0,240.0,198.0,210.47465277777778,12.474652777777777,False,0.0
WO-05557,ITEM-02418,26,191.0,219.0,191.0,210.56791666666666,19.56791666666666,False,0.0
WO-02726,ITEM-02227,36,198.0,258.0,198.0,210.6751157430555,12.6751157430555,False,0.0
WO-06776,ITEM-03718,1,205.0,226.0,205.0,210.69538194444445,5.695381944444449,False,0.0
WO-06865,ITEM-01948,4,203.0,259.0,203.0,210.70243000000002,7.702430000000021,False,0.0
WO-04728,ITEM-01947,4,202.0,258.0,202.0,210.76562444444446,8.765624444444455,False,0.0
WO-00077,ITEM-00115,4,169.0,253.0,169.0,210.76562444444446,41.765624444444455,False,0.0
WO-02236,ITEM-01434,10,196.0,289.0,196.0,210.76562444444446,14.765624444444455,False,0.0
WO-03644,ITEM-02609,9,201.0,229.0,201.0,210.79218749999998,9.792187499999983,False,0.0
WO-01459,ITEM-00663,4,203.0,224.0,203.0,210.8132638888889,7.813263888888912,False,0.0
WO-04694,ITEM-01590,66,201.0,257.0,201.0,210.8132638888889,9.813263888888912,False,0.0
WO-00734,ITEM-00775,6,184.0,254.0,184.0,210.8725694444444,26.872569444444395,False,0.0
WO-04721,ITEM-00923,30,191.0,233.0,191.0,210.90738194444444,19.907381944444438,False,0.0
WO-01610,ITEM-00578,30,191.0,233.0,191.0,210.90738194444444,19.907381944444438,False,0.0
WO-01400,ITEM-00019,1,195.0,237.0,195.0,210.95572916666669,15.955729166666686,False,0.0
WO-04494,ITEM-02897,4,201.0,257.0,201.0,210.95572916666669,9.955729166666686,False,0.0
WO-04729,ITEM-01770,7,203.0,259.0,203.0,211.00123611111118,8.001236111111183,False,0.0
WO-04493,ITEM-01369,6,203.0,259.0,203.0,211.00123611111118,8.001236111111183,False,0.0
WO-06866,ITEM-02837,8,203.0,259.0,203.0,211.04099305555562,8.040993055555617,False,0.0
WO-05626,ITEM-02470,4,203.0,259.0,203.0,211.04099305555562,8.040993055555617,False,0.0
WO-05409,ITEM-03258,18,203.0,259.0,203.0,211.0911458333334,8.0911458333334,False,0.0
WO-00325,ITEM-00244,40,194.0,292.0,194.0,211.0911458333334,17.0911458333334,False,0.0
WO-04672,ITEM-01646,4,202.0,258.0,202.0,211.35055555555556,9.350555555555559,False,0.0
WO-03958,ITEM-00492,1,169.0,232.0,169.0,211.39704861111113,42.39704861111113,False,0.0
WO-06656,ITEM-01351,10,197.0,253.0,197.0,211.5994791666666,14.599479166666612,False,0.0
WO-02099,ITEM-00807,30,198.0,247.0,198.0,211.63715277777777,13.637152777777771,False,0.0
WO-03691,ITEM-01135,15,177.0,317.0,177.0,211.66952083333342,34.66952083333342,False,0.0
WO-00936,ITEM-00227,8,167.0,251.0,167.0,211.7940972222222,44.794097222222206,False,0.0
WO-00921,ITEM-00227,8,169.0,253.0,169.0,211.7940972222222,42.794097222222206,False,0.0
WO-03432,ITEM-01256,5,195.0,279.0,195.0,211.7940972222222,16.794097222222206,False,0.0
WO-06346,ITEM-00115,8,170.0,254.0,170.0,211.9210069444444,41.9210069444444,False,0.0
WO-00716,ITEM-00115,8,170.0,254.0,170.0,211.9210069444444,41.9210069444444,False,0.0
WO-00718,ITEM-00115,8,174.0,258.0,174.0,211.99722222222215,37.99722222222215,False,0.0
WO-01125,ITEM-00332,20,183.0,239.0,183.0,212.0625,29.0625,False,0.0
WO-03428,ITEM-00530,7,188.0,244.0,188.0,212.0626736111111,24.06267361111111,False,0.0
WO-06835,ITEM-00943,16,177.0,219.0,177.0,212.08489583333332,35.08489583333332,False,0.0
WO-02050,ITEM-01776,40,208.0,222.0,208.0,212.0939236111111,4.093923611111109,False,0.0
WO-04890,ITEM-01804,35,188.0,272.0,188.0,212.1251736111111,24.12517361111111,False,0.0
WO-04254,ITEM-01167,6,197.0,246.0,197.0,212.15493055555555,15.154930555555552,False,0.0
WO-02461,ITEM-01567,6,197.0,246.0,197.0,212.15909722222221,15.159097222222215,False,0.0
WO-02317,ITEM-02002,9,197.0,246.0,197.0,212.1757638888889,15.175763888888895,False,0.0
WO-01986,ITEM-01742,154,183.0,239.0,183.0,212.19878472222217,29.19878472222217,False,0.0
WO-02986,ITEM-00115,8,175.0,259.0,175.0,212.20736666666664,37.207366666666644,False,0.0
WO-01064,ITEM-01017,6,195.0,272.0,195.0,212.22326388888885,17.22326388888885,False,0.0
WO-04401,ITEM-02041,30,198.0,247.0,198.0,212.29243055555557,14.292430555555569,False,0.0
WO-03286,ITEM-00488,10,190.0,246.0,190.0,212.3270486111111,22.32704861111111,False,0.0
WO-03024,ITEM-02385,10,197.0,253.0,197.0,212.32795138888886,15.327951388888863,False,0.0
WO-01110,ITEM-01017,10,195.0,272.0,195.0,212.33767361111111,17.337673611111114,False,0.0
WO-02720,ITEM-01009,5,190.0,253.0,190.0,212.35,22.349999999999994,False,0.0
WO-03319,ITEM-02155,10,202.0,223.0,202.0,212.36482638888896,10.364826388888957,False,0.0
WO-05972,ITEM-01050,10,175.0,302.0,175.0,212.4,37.400000000000006,False,0.0
WO-02783,ITEM-01009,5,190.0,253.0,190.0,212.53888888888886,22.538888888888863,False,0.0
WO-02038,ITEM-01010,12,180.0,236.0,180.0,212.5436458333334,32.543645833333386,False,0.0
WO-03741,ITEM-02473,33,198.0,247.0,198.0,212.5948819444444,14.59488194444441,False,0.0
WO-00479,ITEM-00481,10,187.0,250.0,187.0,212.63854166666667,25.63854166666667,False,0.0
WO-06863,ITEM-01207,3,205.0,261.0,205.0,212.67048611111116,7.67048611111116,False,0.0
WO-06862,ITEM-01378,6,205.0,261.0,205.0,212.67048611111116,7.67048611111116,False,0.0
WO-04557,ITEM-02637,6,205.0,261.0,205.0,212.67048611111116,7.67048611111116,False,0.0
WO-00932,ITEM-00925,14,195.0,279.0,195.0,212.70728888888894,17.70728888888894,False,0.0
WO-06207,ITEM-00887,10,201.0,243.0,201.0,212.78159722222222,11.781597222222217,False,0.0
WO-03770,ITEM-00068,29,167.0,230.0,167.0,212.90694444444455,45.90694444444455,False,0.0
WO-02225,ITEM-01929,23,208.0,243.0,208.0,212.97673611111117,4.976736111111165,False,0.0
WO-03082,ITEM-02273,5,198.0,240.0,198.0,212.98112268749998,14.981122687499976,False,0.0
WO-04014,ITEM-00621,264,205.0,240.0,205.0,213.0065625,8.006562500000001,False,0.0
WO-04345,ITEM-00470,120,198.0,247.0,198.0,213.15857638888897,15.158576388888974,False,0.0
WO-03942,ITEM-01023,12,196.0,245.0,196.0,213.97187499999998,17.971874999999983,False,0.0
WO-02135,ITEM-00882,12,195.0,237.0,195.0,214.00347222222223,19.00347222222223,False,0.0
WO-02648,ITEM-00091,10,169.0,232.0,169.0,214.2503472222222,45.25034722222219,False,0.0
WO-04682,ITEM-02271,13,201.0,250.0,201.0,214.27854166666665,13.278541666666655,False,0.0
WO-03025,ITEM-01740,30,197.0,246.0,197.0,214.35493055555554,17.35493055555554,False,0.0
WO-06640,ITEM-01334,30,197.0,246.0,197.0,214.35493055555554,17.35493055555554,False,0.0
WO-03261,ITEM-02478,12,197.0,281.0,197.0,215.0,18.0,False,0.0
WO-01621,ITEM-00861,12,202.0,244.0,202.0,215.0,13.0,False,0.0
WO-04734,ITEM-00844,6,204.0,246.0,204.0,215.0,11.0,False,0.0
WO-02308,ITEM-00025,30,188.0,251.0,188.0,215.0,27.0,False,0.0
WO-06058,ITEM-00757,12,198.0,254.0,198.0,215.0,17.0,False,0.0
WO-05882,ITEM-00603,15,183.0,267.0,183.0,215.0,32.0,False,0.0
WO-03382,ITEM-00852,15,190.0,239.0,190.0,217.0,27.0,False,0.0
WO-02079,ITEM-00214,2,191.0,247.0,191.0,217.0,26.0,False,0.0
WO-02281,ITEM-00514,6,125.0,204.0,125.0,217.0,92.0,True,13.0
WO-02798,ITEM-00514,6,125.0,204.0,125.0,217.0,92.0,True,13.0
WO-05485,ITEM-00514,1,128.0,209.0,128.0,217.0,89.0,True,8.0
WO-00650,ITEM-00514,6,120.0,222.0,120.0,217.0,97.0,False,0.0
WO-03839,ITEM-01517,159,202.0,230.0,202.0,217.0314236111111,15.031423611111109,False,0.0
WO-04388,ITEM-02842,10,202.0,244.0,202.0,217.04166666666666,15.041666666666657,False,0.0
WO-01765,ITEM-01294,8,190.0,232.0,190.0,217.04166666666666,27.041666666666657,False,0.0
WO-02045,ITEM-01093,8,197.0,239.0,197.0,217.04166666666666,20.041666666666657,False,0.0
WO-07028,ITEM-00494,20,202.0,244.0,202.0,217.04184027777777,15.041840277777766,False,0.0
WO-06697,ITEM-03680,2,203.0,245.0,203.0,217.04201388888887,14.042013888888874,False,0.0
WO-06699,ITEM-03682,2,203.0,245.0,203.0,217.04201388888887,14.042013888888874,False,0.0
WO-03738,ITEM-00918,24,188.0,251.0,188.0,217.0423611111111,29.04236111111109,False,0.0
WO-01984,ITEM-01741,408,203.0,231.0,203.0,217.07335416666666,14.073354166666661,False,0.0
WO-02907,ITEM-01211,4,203.0,231.0,203.0,217.07335416666666,14.073354166666661,False,0.0
WO-02838,ITEM-00917,12,174.0,237.0,174.0,217.07352777777777,43.07352777777777,False,0.0
WO-03146,ITEM-00039,1,176.0,239.0,176.0,217.07352777777777,41.07352777777777,False,0.0
WO-01247,ITEM-00669,5,195.0,279.0,195.0,217.07993055555556,22.079930555555563,False,0.0
WO-01324,ITEM-00923,30,196.0,238.0,196.0,217.07993055555556,21.079930555555563,False,0.0
WO-01613,ITEM-00578,30,196.0,238.0,196.0,217.07993055555556,21.079930555555563,False,0.0
WO-04416,ITEM-01559,25,208.0,264.0,208.0,217.07993055555556,9.079930555555563,False,0.0
WO-01185,ITEM-01138,32,208.0,243.0,208.0,217.08566666666667,9.085666666666668,False,0.0
WO-00266,ITEM-00275,4,181.0,265.0,181.0,217.09566666666666,36.09566666666666,False,0.0
WO-00268,ITEM-00275,4,181.0,265.0,181.0,217.10460416666663,36.10460416666663,False,0.0
WO-02213,ITEM-00578,11,198.0,240.0,198.0,217.1165,19.116500000000002,False,0.0
WO-06321,ITEM-02063,6,201.0,278.0,201.0,217.1165,16.116500000000002,False,0.0
WO-01225,ITEM-00118,10,198.0,282.0,198.0,217.1165,19.116500000000002,False,0.0
WO-00622,ITEM-00678,6,201.0,285.0,201.0,217.1165,16.116500000000002,False,0.0
WO-06841,ITEM-03124,6,201.0,285.0,201.0,217.15156944444442,16.15156944444442,False,0.0
WO-03789,ITEM-00194,25,208.0,257.0,208.0,217.1915833333333,9.191583333333313,False,0.0
WO-01170,ITEM-01117,6,208.0,229.0,208.0,217.25661805555555,9.256618055555549,False,0.0
WO-05410,ITEM-01679,48,208.0,264.0,208.0,217.25661805555555,9.256618055555549,False,0.0
WO-00937,ITEM-00227,8,181.0,265.0,181.0,217.28940972222216,36.28940972222216,False,0.0
WO-00200,ITEM-00227,4,183.0,267.0,183.0,217.28940972222216,34.28940972222216,False,0.0
WO-03132,ITEM-01500,74,201.0,292.0,201.0,217.28940972222216,16.28940972222216,False,0.0
WO-01778,ITEM-00832,6,163.0,254.0,163.0,217.3350694444444,54.3350694444444,False,0.0
WO-02581,ITEM-00590,6,208.0,229.0,208.0,217.36529861111111,9.365298611111115,False,0.0
WO-03155,ITEM-02434,10,204.0,253.0,204.0,217.38982638888888,13.389826388888878,False,0.0
WO-03786,ITEM-00354,50,196.0,252.0,196.0,217.38993055555554,21.389930555555537,False,0.0
WO-05940,ITEM-00354,50,196.0,252.0,196.0,217.3960763888889,21.3960763888889,False,0.0
WO-02845,ITEM-01181,7,176.0,253.0,176.0,217.4645833333333,41.46458333333331,False,0.0
WO-03370,ITEM-00862,10,210.0,231.0,210.0,217.48333333333332,7.48333333333332,False,0.0
WO-01173,ITEM-00972,28,176.0,232.0,176.0,217.5456597222222,41.54565972222221,False,0.0
WO-05421,ITEM-02417,10,205.0,247.0,205.0,217.56284722222222,12.562847222222217,False,0.0
WO-01620,ITEM-00844,6,208.0,250.0,208.0,217.58804166666667,9.588041666666669,False,0.0
WO-05826,ITEM-02000,11,208.0,250.0,208.0,217.68193055555554,9.681930555555539,False,0.0
WO-03151,ITEM-02433,115,205.0,247.0,205.0,217.76770833333333,12.767708333333331,False,0.0
WO-02108,ITEM-00955,7,205.0,247.0,205.0,217.78940972222222,12.789409722222217,False,0.0
WO-01172,ITEM-01118,7,211.0,253.0,211.0,217.7973513888889,6.797351388888899,False,0.0
WO-04423,ITEM-02198,8,195.0,258.0,195.0,217.97135416666666,22.971354166666657,False,0.0
WO-04978,ITEM-02214,54,215.0,266.0,215.0,218.07847222222222,3.078472222222217,False,0.0
WO-06205,ITEM-01257,15,205.0,247.0,205.0,218.0814236111111,13.081423611111092,False,0.0
WO-01326,ITEM-00923,30,198.0,240.0,198.0,218.1535625,20.153562499999992,False,0.0
WO-00698,ITEM-00753,10,201.0,278.0,201.0,218.35909027777782,17.359090277777824,False,0.0
WO-02231,ITEM-01332,10,197.0,281.0,197.0,218.35909027777782,21.359090277777824,False,0.0
WO-02570,ITEM-00863,42,198.0,233.0,198.0,218.3631944444445,20.363194444444503,False,0.0
WO-01934,ITEM-01723,30,201.0,299.0,201.0,218.47045138888896,17.47045138888896,False,0.0
WO-01619,ITEM-00962,14,202.0,286.0,202.0,218.47045138888896,16.47045138888896,False,0.0
WO-03690,ITEM-00863,42,198.0,233.0,198.0,218.50048611111112,20.500486111111115,False,0.0
WO-03764,ITEM-02636,2,201.0,257.0,201.0,218.5086805555556,17.5086805555556,False,0.0
WO-01192,ITEM-00019,1,202.0,244.0,202.0,218.5821180555556,16.58211805555561,False,0.0
WO-03402,ITEM-00019,1,202.0,244.0,202.0,218.66562500000006,16.665625000000063,False,0.0
WO-03380,ITEM-00546,10,211.0,232.0,211.0,218.70833333333331,7.708333333333314,False,0.0
WO-03447,ITEM-01288,45,190.0,260.0,190.0,218.83113888888892,28.831138888888916,False,0.0
WO-06396,ITEM-02027,60,210.0,266.0,210.0,219.0562916666668,9.056291666666795,False,0.0
WO-00628,ITEM-00025,30,190.0,253.0,190.0,219.0562916666668,29.056291666666795,False,0.0
WO-06855,ITEM-03254,1,202.0,265.0,202.0,219.0625,17.0625,False,0.0
WO-03457,ITEM-00414,5,161.0,287.0,161.0,219.0626736111111,58.06267361111111,False,0.0
WO-04518,ITEM-02918,60,210.0,238.0,210.0,219.09375,9.09375,False,0.0
WO-01740,ITEM-00100,10,209.0,223.0,209.0,219.10291666666677,10.102916666666772,False,0.0
WO-03028,ITEM-00819,7,204.0,232.0,204.0,219.11502083333332,15.115020833333318,False,0.0
WO-02812,ITEM-00484,5,205.0,247.0,205.0,219.1362847222222,14.1362847222222,False,0.0
WO-06265,ITEM-02265,5,204.0,253.0,204.0,219.15354166666665,15.153541666666655,False,0.0
WO-04469,ITEM-02600,1,194.0,257.0,194.0,219.1570069444445,25.157006944444504,False,0.0
WO-06266,ITEM-02271,5,204.0,253.0,204.0,219.1604861111111,15.160486111111112,False,0.0
WO-06867,ITEM-01368,40,210.0,266.0,210.0,219.17681944444453,9.176819444444533,False,0.0
WO-06066,ITEM-00175,5,205.0,247.0,205.0,219.17681944444453,14.176819444444533,False,0.0
WO-00543,ITEM-00614,6,202.0,279.0,202.0,219.17681944444453,17.176819444444533,False,0.0
WO-02732,ITEM-00489,6,202.0,279.0,202.0,219.17681944444453,17.176819444444533,False,0.0
WO-03389,ITEM-01087,10,204.0,253.0,204.0,219.18131944444445,15.181319444444455,False,0.0
WO-03837,ITEM-01168,20,204.0,253.0,204.0,219.2959027777778,15.295902777777798,False,0.0
WO-03400,ITEM-00146,8,195.0,251.0,195.0,219.30225694444442,24.302256944444423,False,0.0
WO-04543,ITEM-00164,36,201.0,292.0,201.0,219.34496527777776,18.34496527777776,False,0.0
WO-03348,ITEM-00216,10,204.0,253.0,204.0,219.34809027777777,15.348090277777771,False,0.0
WO-03384,ITEM-00882,12,198.0,240.0,198.0,219.36510416666667,21.36510416666667,False,0.0
WO-03448,ITEM-01463,45,183.0,253.0,183.0,219.36527777777775,36.36527777777775,False,0.0
WO-04635,ITEM-00019,1,205.0,247.0,205.0,219.3848958333334,14.384895833333388,False,0.0
WO-04779,ITEM-02434,10,208.0,257.0,208.0,219.45232638888888,11.452326388888878,False,0.0
WO-03891,ITEM-02462,21,202.0,244.0,202.0,219.48079861111117,17.48079861111117,False,0.0
WO-03040,ITEM-02390,15,208.0,236.0,208.0,219.48281250000002,11.482812500000023,False,0.0
